,Date,from_station_name,Mean_Temperature_F,Events,number_of_trips
25562,24/11/2014,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,47.0,Rain,4
25563,24/11/2014,Seattle University / E Columbia St & 12th Ave,47.0,Rain,8
25564,24/11/2014,Summit Ave & E Denny Way,47.0,Rain,14
25565,24/11/2014,Summit Ave E & E Republican St,47.0,Rain,8
25566,24/11/2014,UW Engineering Library / E Stevens Way NE & Jefferson Rd,47.0,Rain,10
25567,24/11/2014,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,47.0,Rain,4
25568,24/11/2014,Westlake Ave & 6th Ave,47.0,Rain,6
25569,24/11/2015,12th Ave & E Denny Way,44.0,Rain,6
25570,24/11/2015,12th Ave & E Mercer St,44.0,Rain,3
25571,24/11/2015,12th Ave & E Yesler Way,44.0,Rain,1
25572,24/11/2015,12th Ave & NE Campus Pkwy,44.0,Rain,1
25573,24/11/2015,15th Ave E & E Thomas St,44.0,Rain,6
25574,24/11/2015,15th Ave NE & NE 40th St,44.0,Rain,2
25575,24/11/2015,1st Ave & Marion St,44.0,Rain,4
25576,24/11/2015,2nd Ave & Blanchard St,44.0,Rain,4
25577,24/11/2015,2nd Ave & Pine St,44.0,Rain,8
25578,24/11/2015,2nd Ave & Spring St,44.0,Rain,4
25579,24/11/2015,2nd Ave & Vine St,44.0,Rain,4
25580,24/11/2015,3rd Ave & Broad St,44.0,Rain,10
25581,24/11/2015,6th Ave & Blanchard St,44.0,Rain,3
25582,24/11/2015,6th Ave S & S King St,44.0,Rain,4
25583,24/11/2015,7th Ave & Union St,44.0,Rain,2
25584,24/11/2015,9th Ave N & Mercer St,44.0,Rain,7
25585,24/11/2015,Bellevue Ave & E Pine St,44.0,Rain,9
25586,24/11/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,44.0,Rain,2
25587,24/11/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,44.0,Rain,1
25588,24/11/2015,Cal Anderson Park / 11th Ave & Pine St,44.0,Rain,6
25589,24/11/2015,City Hall / 4th Ave & James St,44.0,Rain,7
25590,24/11/2015,Dexter Ave & Denny Way,44.0,Rain,4
25591,24/11/2015,Dexter Ave N & Aloha St,44.0,Rain,9
25592,24/11/2015,E Blaine St & Fairview Ave E,44.0,Rain,8
25593,24/11/2015,E Harrison St & Broadway Ave E,44.0,Rain,9
25594,24/11/2015,E Pine St & 16th Ave,44.0,Rain,14
25595,24/11/2015,Eastlake Ave E & E Allison St,44.0,Rain,2
25596,24/11/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,44.0,Rain,1
25597,24/11/2015,Frye Art Museum / Terry Ave & Columbia St,44.0,Rain,1
25598,24/11/2015,Harvard Ave & E Pine St,44.0,Rain,1
25599,24/11/2015,Key Arena / 1st Ave N & Harrison St,44.0,Rain,8
25600,24/11/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,44.0,Rain,2
25601,24/11/2015,Lake Union Park / Valley St & Boren Ave N,44.0,Rain,2
25602,24/11/2015,Mercer St & 9th Ave N,44.0,Rain,2
25603,24/11/2015,NE 47th St & 12th Ave NE,44.0,Rain,1
25604,24/11/2015,Occidental Park / Occidental Ave S & S Washington St,44.0,Rain,7
25605,24/11/2015,PATH / 9th Ave & Westlake Ave,44.0,Rain,5
25606,24/11/2015,Pier 69 / Alaskan Way & Clay St,44.0,Rain,8
25607,24/11/2015,Pine St & 9th Ave,44.0,Rain,1
25608,24/11/2015,REI / Yale Ave N & John St,44.0,Rain,6
25609,24/11/2015,Republican St & Westlake Ave N,44.0,Rain,7
25610,24/11/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,44.0,Rain,1
25611,24/11/2015,Seattle University / E Columbia St & 12th Ave,44.0,Rain,1
25612,24/11/2015,Summit Ave & E Denny Way,44.0,Rain,6
25613,24/11/2015,Summit Ave E & E Republican St,44.0,Rain,4
25614,24/11/2015,Terry Ave & Stewart St,44.0,Rain,7
25615,24/11/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,44.0,Rain,2
25616,24/11/2015,UW Intramural Activities Building,44.0,Rain,1
25617,24/11/2015,Union St & 4th Ave,44.0,Rain,6
25618,24/11/2015,Westlake Ave & 6th Ave,44.0,Rain,7
25619,24/12/2014,12th Ave & E Denny Way,44.0,Rain,6
25620,24/12/2014,12th Ave & E Mercer St,44.0,Rain,10
25621,24/12/2014,15th Ave E & E Thomas St,44.0,Rain,14
25622,24/12/2014,1st Ave & Marion St,44.0,Rain,6
25623,24/12/2014,2nd Ave & Pine St,44.0,Rain,6
25624,24/12/2014,2nd Ave & Vine St,44.0,Rain,4
25625,24/12/2014,3rd Ave & Broad St,44.0,Rain,10
25626,24/12/2014,6th Ave S & S King St,44.0,Rain,6
25627,24/12/2014,7th Ave & Union St,44.0,Rain,4
25628,24/12/2014,9th Ave N & Mercer St,44.0,Rain,2
25629,24/12/2014,Bellevue Ave & E Pine St,44.0,Rain,8
25630,24/12/2014,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,44.0,Rain,4
25631,24/12/2014,Cal Anderson Park / 11th Ave & Pine St,44.0,Rain,10
25632,24/12/2014,Children's Hospital / Sandpoint Way NE & 40th Ave NE,44.0,Rain,6
25633,24/12/2014,City Hall / 4th Ave & James St,44.0,Rain,2
25634,24/12/2014,Dexter Ave & Denny Way,44.0,Rain,16
25635,24/12/2014,Dexter Ave N & Aloha St,44.0,Rain,6
25636,24/12/2014,E Blaine St & Fairview Ave E,44.0,Rain,2
25637,24/12/2014,E Harrison St & Broadway Ave E,44.0,Rain,16
25638,24/12/2014,E Pine St & 16th Ave,44.0,Rain,16
25639,24/12/2014,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,44.0,Rain,2
25640,24/12/2014,Frye Art Museum / Terry Ave & Columbia St,44.0,Rain,4
25641,24/12/2014,Key Arena / 1st Ave N & Harrison St,44.0,Rain,6
25642,24/12/2014,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,44.0,Rain,8
25643,24/12/2014,NE 47th St & 12th Ave NE,44.0,Rain,2
25644,24/12/2014,Occidental Park / Occidental Ave S & S Washington St,44.0,Rain,4
25645,24/12/2014,PATH / 9th Ave & Westlake Ave,44.0,Rain,10
25646,24/12/2014,Pier 69 / Alaskan Way & Clay St,44.0,Rain,4
25647,24/12/2014,Pine St & 9th Ave,44.0,Rain,4
25648,24/12/2014,REI / Yale Ave N & John St,44.0,Rain,24
25649,24/12/2014,Republican St & Westlake Ave N,44.0,Rain,8
25650,24/12/2014,Seattle University / E Columbia St & 12th Ave,44.0,Rain,2
25651,24/12/2014,Summit Ave & E Denny Way,44.0,Rain,14
25652,24/12/2014,Summit Ave E & E Republican St,44.0,Rain,2
25653,24/12/2014,UW Engineering Library / E Stevens Way NE & Jefferson Rd,44.0,Rain,2
25654,24/12/2014,Westlake Ave & 6th Ave,44.0,Rain,8
25655,24/12/2015,12th Ave & E Denny Way,41.0,Rain,2
25656,24/12/2015,12th Ave & E Mercer St,41.0,Rain,3
25657,24/12/2015,12th Ave & E Yesler Way,41.0,Rain,1
25658,24/12/2015,12th Ave & NE Campus Pkwy,41.0,Rain,1
25659,24/12/2015,15th Ave E & E Thomas St,41.0,Rain,3
25660,24/12/2015,1st Ave & Marion St,41.0,Rain,1
25661,24/12/2015,2nd Ave & Pine St,41.0,Rain,6
25662,24/12/2015,2nd Ave & Spring St,41.0,Rain,3
25663,24/12/2015,2nd Ave & Vine St,41.0,Rain,4
25664,24/12/2015,7th Ave & Union St,41.0,Rain,2
25665,24/12/2015,9th Ave N & Mercer St,41.0,Rain,1
25666,24/12/2015,Bellevue Ave & E Pine St,41.0,Rain,2
25667,24/12/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,41.0,Rain,1
25668,24/12/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,41.0,Rain,1
25669,24/12/2015,Cal Anderson Park / 11th Ave & Pine St,41.0,Rain,5
25670,24/12/2015,City Hall / 4th Ave & James St,41.0,Rain,2
25671,24/12/2015,Dexter Ave & Denny Way,41.0,Rain,1
25672,24/12/2015,Dexter Ave N & Aloha St,41.0,Rain,1
25673,24/12/2015,E Blaine St & Fairview Ave E,41.0,Rain,1
25674,24/12/2015,E Harrison St & Broadway Ave E,41.0,Rain,2
25675,24/12/2015,E Pine St & 16th Ave,41.0,Rain,5
25676,24/12/2015,Eastlake Ave E & E Allison St,41.0,Rain,1
25677,24/12/2015,Frye Art Museum / Terry Ave & Columbia St,41.0,Rain,2
25678,24/12/2015,Harvard Ave & E Pine St,41.0,Rain,3
25679,24/12/2015,Key Arena / 1st Ave N & Harrison St,41.0,Rain,2
25680,24/12/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,41.0,Rain,2
25681,24/12/2015,Lake Union Park / Valley St & Boren Ave N,41.0,Rain,1
25682,24/12/2015,Mercer St & 9th Ave N,41.0,Rain,1
25683,24/12/2015,NE 47th St & 12th Ave NE,41.0,Rain,1
25684,24/12/2015,Occidental Park / Occidental Ave S & S Washington St,41.0,Rain,2
25685,24/12/2015,PATH / 9th Ave & Westlake Ave,41.0,Rain,2
25686,24/12/2015,Pier 69 / Alaskan Way & Clay St,41.0,Rain,4
25687,24/12/2015,Pine St & 9th Ave,41.0,Rain,1
25688,24/12/2015,REI / Yale Ave N & John St,41.0,Rain,4
25689,24/12/2015,Republican St & Westlake Ave N,41.0,Rain,2
25690,24/12/2015,Seattle University / E Columbia St & 12th Ave,41.0,Rain,2
25691,24/12/2015,Summit Ave & E Denny Way,41.0,Rain,3
25692,24/12/2015,Summit Ave E & E Republican St,41.0,Rain,3
25693,24/12/2015,Terry Ave & Stewart St,41.0,Rain,2
25694,24/12/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,41.0,Rain,1
25695,24/12/2015,Union St & 4th Ave,41.0,Rain,3
25696,24/12/2015,Westlake Ave & 6th Ave,41.0,Rain,6
25697,25/01/2015,12th Ave & E Mercer St,57.0,BLANK,14
25698,25/01/2015,12th Ave & NE Campus Pkwy,57.0,BLANK,4
25699,25/01/2015,15th Ave E & E Thomas St,57.0,BLANK,30
25700,25/01/2015,15th Ave NE & NE 40th St,57.0,BLANK,4
25701,25/01/2015,1st Ave & Marion St,57.0,BLANK,6
25702,25/01/2015,2nd Ave & Blanchard St,57.0,BLANK,8
25703,25/01/2015,2nd Ave & Pine St,57.0,BLANK,22
25704,25/01/2015,2nd Ave & Spring St,57.0,BLANK,20
25705,25/01/2015,2nd Ave & Vine St,57.0,BLANK,14
25706,25/01/2015,3rd Ave & Broad St,57.0,BLANK,20
25707,25/01/2015,6th Ave & Blanchard St,57.0,BLANK,4
25708,25/01/2015,6th Ave S & S King St,57.0,BLANK,6
25709,25/01/2015,7th Ave & Union St,57.0,BLANK,6
25710,25/01/2015,9th Ave N & Mercer St,57.0,BLANK,6
25711,25/01/2015,Bellevue Ave & E Pine St,57.0,BLANK,8
25712,25/01/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,57.0,BLANK,4
25713,25/01/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,57.0,BLANK,4
25714,25/01/2015,Cal Anderson Park / 11th Ave & Pine St,57.0,BLANK,26
25715,25/01/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,57.0,BLANK,6
25716,25/01/2015,City Hall / 4th Ave & James St,57.0,BLANK,12
25717,25/01/2015,Dexter Ave N & Aloha St,57.0,BLANK,16
25718,25/01/2015,E Blaine St & Fairview Ave E,57.0,BLANK,18
25719,25/01/2015,E Harrison St & Broadway Ave E,57.0,BLANK,16
25720,25/01/2015,E Pine St & 16th Ave,57.0,BLANK,22
25721,25/01/2015,Eastlake Ave E & E Allison St,57.0,BLANK,6
25722,25/01/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,57.0,BLANK,6
25723,25/01/2015,Frye Art Museum / Terry Ave & Columbia St,57.0,BLANK,8
25724,25/01/2015,Harvard Ave & E Pine St,57.0,BLANK,10
25725,25/01/2015,Key Arena / 1st Ave N & Harrison St,57.0,BLANK,20
25726,25/01/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,57.0,BLANK,6
25727,25/01/2015,Lake Union Park / Valley St & Boren Ave N,57.0,BLANK,18
25728,25/01/2015,NE 42nd St & University Way NE,57.0,BLANK,2
25729,25/01/2015,NE 47th St & 12th Ave NE,57.0,BLANK,10
25730,25/01/2015,Occidental Park / Occidental Ave S & S Washington St,57.0,BLANK,4
25731,25/01/2015,PATH / 9th Ave & Westlake Ave,57.0,BLANK,6
25732,25/01/2015,Pier 69 / Alaskan Way & Clay St,57.0,BLANK,34
25733,25/01/2015,Pine St & 9th Ave,57.0,BLANK,4
25734,25/01/2015,REI / Yale Ave N & John St,57.0,BLANK,14
25735,25/01/2015,Republican St & Westlake Ave N,57.0,BLANK,4
25736,25/01/2015,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,57.0,BLANK,8
25737,25/01/2015,Seattle University / E Columbia St & 12th Ave,57.0,BLANK,4
25738,25/01/2015,Summit Ave & E Denny Way,57.0,BLANK,16
25739,25/01/2015,Summit Ave E & E Republican St,57.0,BLANK,12
25740,25/01/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,57.0,BLANK,2
25741,25/01/2015,UW Intramural Activities Building,57.0,BLANK,10
25742,25/01/2015,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,57.0,BLANK,8
25743,25/01/2015,Westlake Ave & 6th Ave,57.0,BLANK,16
25744,25/01/2016,12th Ave & E Denny Way,45.0,BLANK,9
25745,25/01/2016,12th Ave & E Mercer St,45.0,BLANK,7
25746,25/01/2016,12th Ave & NE Campus Pkwy,45.0,BLANK,1
25747,25/01/2016,15th Ave E & E Thomas St,45.0,BLANK,8
25748,25/01/2016,15th Ave NE & NE 40th St,45.0,BLANK,3
25749,25/01/2016,1st Ave & Marion St,45.0,BLANK,4
25750,25/01/2016,2nd Ave & Blanchard St,45.0,BLANK,7
25751,25/01/2016,2nd Ave & Pine St,45.0,BLANK,5
25752,25/01/2016,2nd Ave & Spring St,45.0,BLANK,9
25753,25/01/2016,2nd Ave & Vine St,45.0,BLANK,6
25754,25/01/2016,3rd Ave & Broad St,45.0,BLANK,16
25755,25/01/2016,6th Ave & Blanchard St,45.0,BLANK,6
25756,25/01/2016,7th Ave & Union St,45.0,BLANK,2
25757,25/01/2016,9th Ave N & Mercer St,45.0,BLANK,7
25758,25/01/2016,Bellevue Ave & E Pine St,45.0,BLANK,7
25759,25/01/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,45.0,BLANK,3
25760,25/01/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,45.0,BLANK,3
25761,25/01/2016,Cal Anderson Park / 11th Ave & Pine St,45.0,BLANK,10
25762,25/01/2016,Children's Hospital / Sandpoint Way NE & 40th Ave NE,45.0,BLANK,3
25763,25/01/2016,City Hall / 4th Ave & James St,45.0,BLANK,2
25764,25/01/2016,Dexter Ave & Denny Way,45.0,BLANK,3
25765,25/01/2016,Dexter Ave N & Aloha St,45.0,BLANK,7
25766,25/01/2016,E Blaine St & Fairview Ave E,45.0,BLANK,9
25767,25/01/2016,E Harrison St & Broadway Ave E,45.0,BLANK,9
25768,25/01/2016,E Pine St & 16th Ave,45.0,BLANK,17
25769,25/01/2016,Eastlake Ave E & E Allison St,45.0,BLANK,2
25770,25/01/2016,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,45.0,BLANK,1
25771,25/01/2016,Harvard Ave & E Pine St,45.0,BLANK,11
25772,25/01/2016,Key Arena / 1st Ave N & Harrison St,45.0,BLANK,4
25773,25/01/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,45.0,BLANK,7
25774,25/01/2016,Lake Union Park / Valley St & Boren Ave N,45.0,BLANK,3
25775,25/01/2016,Mercer St & 9th Ave N,45.0,BLANK,2
25776,25/01/2016,NE 47th St & 12th Ave NE,45.0,BLANK,2
25777,25/01/2016,NE Pacific St/UW Medical Center,45.0,BLANK,1
25778,25/01/2016,Occidental Park / Occidental Ave S & S Washington St,45.0,BLANK,3
25779,25/01/2016,PATH / 9th Ave & Westlake Ave,45.0,BLANK,2
25780,25/01/2016,Pier 69 / Alaskan Way & Clay St,45.0,BLANK,7
25781,25/01/2016,Pine St & 9th Ave,45.0,BLANK,7
25782,25/01/2016,REI / Yale Ave N & John St,45.0,BLANK,5
25783,25/01/2016,Republican St & Westlake Ave N,45.0,BLANK,3
25784,25/01/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,45.0,BLANK,3
25785,25/01/2016,Seattle University / E Columbia St & 12th Ave,45.0,BLANK,5
25786,25/01/2016,Summit Ave & E Denny Way,45.0,BLANK,6
25787,25/01/2016,Summit Ave E & E Republican St,45.0,BLANK,7
25788,25/01/2016,Terry Ave & Stewart St,45.0,BLANK,3
25789,25/01/2016,UW Engineering Library / E Stevens Way NE & Jefferson Rd,45.0,BLANK,3
25790,25/01/2016,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,45.0,BLANK,3
25791,25/01/2016,Union St & 4th Ave,45.0,BLANK,6
25792,25/01/2016,Westlake Ave & 6th Ave,45.0,BLANK,13
25793,25/02/2015,12th Ave & E Denny Way,49.0,Rain,6
25794,25/02/2015,12th Ave & E Mercer St,49.0,Rain,10
25795,25/02/2015,12th Ave & NE Campus Pkwy,49.0,Rain,2
25796,25/02/2015,15th Ave E & E Thomas St,49.0,Rain,10
25797,25/02/2015,15th Ave NE & NE 40th St,49.0,Rain,4
25798,25/02/2015,1st Ave & Marion St,49.0,Rain,18
25799,25/02/2015,2nd Ave & Blanchard St,49.0,Rain,4
25800,25/02/2015,2nd Ave & Pine St,49.0,Rain,12
25801,25/02/2015,2nd Ave & Spring St,49.0,Rain,8
25802,25/02/2015,2nd Ave & Vine St,49.0,Rain,12
25803,25/02/2015,3rd Ave & Broad St,49.0,Rain,14
25804,25/02/2015,6th Ave & Blanchard St,49.0,Rain,6
25805,25/02/2015,7th Ave & Union St,49.0,Rain,4
25806,25/02/2015,9th Ave N & Mercer St,49.0,Rain,2
25807,25/02/2015,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,49.0,Rain,4
25808,25/02/2015,Cal Anderson Park / 11th Ave & Pine St,49.0,Rain,14
25809,25/02/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,49.0,Rain,6
25810,25/02/2015,City Hall / 4th Ave & James St,49.0,Rain,6
25811,25/02/2015,Dexter Ave & Denny Way,49.0,Rain,12
25812,25/02/2015,Dexter Ave N & Aloha St,49.0,Rain,6
25813,25/02/2015,E Blaine St & Fairview Ave E,49.0,Rain,14
25814,25/02/2015,E Harrison St & Broadway Ave E,49.0,Rain,14
25815,25/02/2015,E Pine St & 16th Ave,49.0,Rain,18
25816,25/02/2015,Eastlake Ave E & E Allison St,49.0,Rain,2
25817,25/02/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,49.0,Rain,4
25818,25/02/2015,Frye Art Museum / Terry Ave & Columbia St,49.0,Rain,12
25819,25/02/2015,Harvard Ave & E Pine St,49.0,Rain,4
25820,25/02/2015,Key Arena / 1st Ave N & Harrison St,49.0,Rain,6
25821,25/02/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,49.0,Rain,6
25822,25/02/2015,Lake Union Park / Valley St & Boren Ave N,49.0,Rain,2
25823,25/02/2015,NE 42nd St & University Way NE,49.0,Rain,2
25824,25/02/2015,NE 47th St & 12th Ave NE,49.0,Rain,2
25825,25/02/2015,Occidental Park / Occidental Ave S & S Washington St,49.0,Rain,2
25826,25/02/2015,PATH / 9th Ave & Westlake Ave,49.0,Rain,16
25827,25/02/2015,Pier 69 / Alaskan Way & Clay St,49.0,Rain,6
25828,25/02/2015,Pine St & 9th Ave,49.0,Rain,30
25829,25/02/2015,REI / Yale Ave N & John St,49.0,Rain,18
25830,25/02/2015,Republican St & Westlake Ave N,49.0,Rain,20
25831,25/02/2015,Seattle University / E Columbia St & 12th Ave,49.0,Rain,8
25832,25/02/2015,Summit Ave & E Denny Way,49.0,Rain,18
25833,25/02/2015,Summit Ave E & E Republican St,49.0,Rain,14
25834,25/02/2015,UW Engineering Library / E Stevens Way NE & Jefferson Rd,49.0,Rain,2
25835,25/02/2015,UW Intramural Activities Building,49.0,Rain,4
25836,25/02/2015,UW McCarty Hall / Whitman Ct,49.0,Rain,4
25837,25/02/2015,Westlake Ave & 6th Ave,49.0,Rain,24
25838,25/02/2016,12th Ave & E Denny Way,50.0,Fog-Rain,5
25839,25/02/2016,12th Ave & E Mercer St,50.0,Fog-Rain,8
25840,25/02/2016,12th Ave & E Yesler Way,50.0,Fog-Rain,1
25841,25/02/2016,12th Ave & NE Campus Pkwy,50.0,Fog-Rain,3
25842,25/02/2016,15th Ave E & E Thomas St,50.0,Fog-Rain,10
25843,25/02/2016,15th Ave NE & NE 40th St,50.0,Fog-Rain,3
25844,25/02/2016,1st Ave & Marion St,50.0,Fog-Rain,4
25845,25/02/2016,2nd Ave & Blanchard St,50.0,Fog-Rain,6
25846,25/02/2016,2nd Ave & Pine St,50.0,Fog-Rain,10
25847,25/02/2016,2nd Ave & Spring St,50.0,Fog-Rain,4
25848,25/02/2016,2nd Ave & Vine St,50.0,Fog-Rain,5
25849,25/02/2016,3rd Ave & Broad St,50.0,Fog-Rain,6
25850,25/02/2016,6th Ave & Blanchard St,50.0,Fog-Rain,4
25851,25/02/2016,6th Ave S & S King St,50.0,Fog-Rain,1
25852,25/02/2016,7th Ave & Union St,50.0,Fog-Rain,2
25853,25/02/2016,9th Ave N & Mercer St,50.0,Fog-Rain,9
25854,25/02/2016,Bellevue Ave & E Pine St,50.0,Fog-Rain,9
25855,25/02/2016,Burke Museum / E Stevens Way NE & Memorial Way NE,50.0,Fog-Rain,2
25856,25/02/2016,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,50.0,Fog-Rain,10
25857,25/02/2016,Cal Anderson Park / 11th Ave & Pine St,50.0,Fog-Rain,9
25858,25/02/2016,Children's Hospital / Sandpoint Way NE & 40th Ave NE,50.0,Fog-Rain,1
25859,25/02/2016,City Hall / 4th Ave & James St,50.0,Fog-Rain,4
25860,25/02/2016,Dexter Ave & Denny Way,50.0,Fog-Rain,2
25861,25/02/2016,Dexter Ave N & Aloha St,50.0,Fog-Rain,9
25862,25/02/2016,E Blaine St & Fairview Ave E,50.0,Fog-Rain,10
25863,25/02/2016,E Harrison St & Broadway Ave E,50.0,Fog-Rain,9
25864,25/02/2016,E Pine St & 16th Ave,50.0,Fog-Rain,14
25865,25/02/2016,Eastlake Ave E & E Allison St,50.0,Fog-Rain,2
25866,25/02/2016,Frye Art Museum / Terry Ave & Columbia St,50.0,Fog-Rain,2
25867,25/02/2016,Harvard Ave & E Pine St,50.0,Fog-Rain,7
25868,25/02/2016,Key Arena / 1st Ave N & Harrison St,50.0,Fog-Rain,7
25869,25/02/2016,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,50.0,Fog-Rain,3
25870,25/02/2016,Lake Union Park / Valley St & Boren Ave N,50.0,Fog-Rain,5
25871,25/02/2016,Mercer St & 9th Ave N,50.0,Fog-Rain,3
25872,25/02/2016,NE 42nd St & University Way NE,50.0,Fog-Rain,3
25873,25/02/2016,NE 47th St & 12th Ave NE,50.0,Fog-Rain,2
25874,25/02/2016,NE Pacific St/UW Medical Center,50.0,Fog-Rain,1
25875,25/02/2016,Occidental Park / Occidental Ave S & S Washington St,50.0,Fog-Rain,5
25876,25/02/2016,PATH / 9th Ave & Westlake Ave,50.0,Fog-Rain,5
25877,25/02/2016,Pier 69 / Alaskan Way & Clay St,50.0,Fog-Rain,13
25878,25/02/2016,Pine St & 9th Ave,50.0,Fog-Rain,6
25879,25/02/2016,REI / Yale Ave N & John St,50.0,Fog-Rain,5
25880,25/02/2016,Republican St & Westlake Ave N,50.0,Fog-Rain,8
25881,25/02/2016,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,50.0,Fog-Rain,4
25882,25/02/2016,Seattle University / E Columbia St & 12th Ave,50.0,Fog-Rain,5
25883,25/02/2016,Summit Ave & E Denny Way,50.0,Fog-Rain,7
25884,25/02/2016,Summit Ave E & E Republican St,50.0,Fog-Rain,6
25885,25/02/2016,UW Engineering Library / E Stevens Way NE & Jefferson Rd,50.0,Fog-Rain,2
25886,25/02/2016,UW Intramural Activities Building,50.0,Fog-Rain,1
25887,25/02/2016,Union St & 4th Ave,50.0,Fog-Rain,6
25888,25/02/2016,Westlake Ave & 6th Ave,50.0,Fog-Rain,11
25889,25/03/2015,12th Ave & E Denny Way,54.0,Rain,4
25890,25/03/2015,12th Ave & E Mercer St,54.0,Rain,8
25891,25/03/2015,12th Ave & NE Campus Pkwy,54.0,Rain,6
25892,25/03/2015,15th Ave E & E Thomas St,54.0,Rain,10
25893,25/03/2015,1st Ave & Marion St,54.0,Rain,16
25894,25/03/2015,2nd Ave & Blanchard St,54.0,Rain,14
25895,25/03/2015,2nd Ave & Pine St,54.0,Rain,32
25896,25/03/2015,2nd Ave & Spring St,54.0,Rain,20
25897,25/03/2015,2nd Ave & Vine St,54.0,Rain,18
25898,25/03/2015,3rd Ave & Broad St,54.0,Rain,8
25899,25/03/2015,6th Ave & Blanchard St,54.0,Rain,14
25900,25/03/2015,6th Ave S & S King St,54.0,Rain,6
25901,25/03/2015,7th Ave & Union St,54.0,Rain,10
25902,25/03/2015,9th Ave N & Mercer St,54.0,Rain,16
25903,25/03/2015,Burke Museum / E Stevens Way NE & Memorial Way NE,54.0,Rain,4
25904,25/03/2015,Cal Anderson Park / 11th Ave & Pine St,54.0,Rain,18
25905,25/03/2015,Children's Hospital / Sandpoint Way NE & 40th Ave NE,54.0,Rain,2
25906,25/03/2015,City Hall / 4th Ave & James St,54.0,Rain,4
25907,25/03/2015,Dexter Ave & Denny Way,54.0,Rain,16
25908,25/03/2015,Dexter Ave N & Aloha St,54.0,Rain,4
25909,25/03/2015,E Blaine St & Fairview Ave E,54.0,Rain,4
25910,25/03/2015,E Harrison St & Broadway Ave E,54.0,Rain,32
25911,25/03/2015,E Pine St & 16th Ave,54.0,Rain,20
25912,25/03/2015,Eastlake Ave E & E Allison St,54.0,Rain,2
25913,25/03/2015,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,54.0,Rain,6
25914,25/03/2015,Frye Art Museum / Terry Ave & Columbia St,54.0,Rain,8
25915,25/03/2015,Harvard Ave & E Pine St,54.0,Rain,8
25916,25/03/2015,Key Arena / 1st Ave N & Harrison St,54.0,Rain,12
25917,25/03/2015,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,54.0,Rain,10
25918,25/03/2015,Lake Union Park / Valley St & Boren Ave N,54.0,Rain,2
25919,25/03/2015,Occidental Park / Occidental Ave S & S Washington St,54.0,Rain,6
25920,25/03/2015,PATH / 9th Ave & Westlake Ave,54.0,Rain,12
25921,25/03/2015,Pier 69 / Alaskan Way & Clay St,54.0,Rain,10
25922,25/03/2015,Pine St & 9th Ave,54.0,Rain,34
25923,25/03/2015,REI / Yale Ave N & John St,54.0,Rain,32
